Round,Attack,Sample_Index,Sample_Path,Seed_Path,Seed_Label,Sample_Label
1,PGD,0,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_0.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_12.npy,11,15
1,PGD,1,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_1.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_DeepFool_sample_28.npy,11,15
1,PGD,2,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_2.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy,15,11
1,PGD,3,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_3.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_FGM_sample_9.npy,11,15
1,PGD,4,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_4.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy,15,11
1,PGD,5,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_5.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy,15,11
1,PGD,6,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_6.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_1.npy,11,15
1,PGD,7,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_7.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_18.npy,11,15
1,PGD,8,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_8.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_FGM_sample_12.npy,11,15
1,PGD,9,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_9.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_13.npy,11,15
1,PGD,10,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_10.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_1.npy,11,15
1,PGD,11,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_11.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_FGM_sample_10.npy,11,15
1,PGD,12,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_12.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_DeepFool_sample_19.npy,11,15
1,PGD,13,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_13.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy,15,11
1,PGD,14,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_14.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_13.npy,11,15
1,PGD,15,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_15.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_8.npy,11,15
1,PGD,16,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_PGD_sample_16.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy,15,11
