Round,Attack,Sample_Index,Sample_Path,Seed_Path,Seed_Label,Sample_Label
1,Universal,0,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_23.npy,"tensor(96, device='cuda:1')","tensor(1, device='cuda:1')"
1,Universal,1,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_6.npy,"tensor(96, device='cuda:1')","tensor(8, device='cuda:1')"
1,Universal,2,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_25.npy,"tensor(96, device='cuda:1')","tensor(1, device='cuda:1')"
1,Universal,3,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_17.npy,"tensor(96, device='cuda:1')","tensor(1, device='cuda:1')"
1,Universal,4,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_29.npy,"tensor(8, device='cuda:1')","tensor(8, device='cuda:1')"
1,Universal,5,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_13.npy,"tensor(96, device='cuda:1')","tensor(79, device='cuda:1')"
1,Universal,6,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_22.npy,"tensor(8, device='cuda:1')","tensor(72, device='cuda:1')"
1,Universal,7,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_15.npy,"tensor(8, device='cuda:1')","tensor(1, device='cuda:1')"
3,DeepFool,0,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_11.npy,"tensor(1, device='cuda:1')","tensor(8, device='cuda:1')"
3,DeepFool,1,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_20.npy,"tensor(24, device='cuda:1')","tensor(96, device='cuda:1')"
3,DeepFool,2,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_25.npy,"tensor(72, device='cuda:1')","tensor(8, device='cuda:1')"
3,DeepFool,3,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_5.npy,"tensor(1, device='cuda:1')","tensor(1, device='cuda:1')"
3,DeepFool,4,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_8.npy,"tensor(68, device='cuda:1')","tensor(1, device='cuda:1')"
