Indices,Seed_path,Sample_path,"(Seed_label, Sample_label)","(Cur_Seed_label, Cur_Sample_label)"
0,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_0.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 7"
1,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_1.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
4,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_4.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
6,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_6.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(55, 55"
8,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_8.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(7, 7"
9,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_9.npy,"(tensor(26, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
10,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_13.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_10.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(7, 7"
11,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_11.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(55, 55"
12,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_12.npy,"(tensor(8, device='cuda:1'),tensor(68, device='cuda:1'))","(55, 55"
13,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_13.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(7, 7"
14,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_14.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(7, 7"
16,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_19.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_16.npy,"(tensor(8, device='cuda:1'),tensor(68, device='cuda:1'))","(7, 7"
17,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_17.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(55, 55"
18,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_18.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(55, 55"
19,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_19.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(55, 55"
20,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_20.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(7, 7"
21,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_21.npy,"(tensor(96, device='cuda:1'),tensor(79, device='cuda:1'))","(55, 55"
22,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_0.npy,"(tensor(14, device='cuda:1'),tensor(68, device='cuda:1'))","(55, 55"
23,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_1.npy,"(tensor(79, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
24,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_2.npy,"(tensor(96, device='cuda:1'),tensor(72, device='cuda:1'))","(55, 55"
25,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_3.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
27,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_5.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(7, 7"
29,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_7.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(7, 7"
30,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_8.npy,"(tensor(96, device='cuda:1'),tensor(72, device='cuda:1'))","(7, 7"
34,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_12.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
39,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_17.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(55, 55"
40,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_18.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
41,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_19.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(7, 7"
42,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_20.npy,"(tensor(26, device='cuda:1'),tensor(68, device='cuda:1'))","(55, 55"
47,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_13.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_25.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(7, 7"
48,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_26.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(55, 55"
52,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_0.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
56,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_4.npy,"(tensor(68, device='cuda:1'),tensor(1, device='cuda:1'))","(55, 55"
58,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_6.npy,"(tensor(26, device='cuda:1'),tensor(26, device='cuda:1'))","(55, 55"
61,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_9.npy,"(tensor(68, device='cuda:1'),tensor(68, device='cuda:1'))","(33, 33"
62,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_10.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 55"
