Indices,Seed_path,Sample_path,"(Seed_label, Sample_label)","(Cur_Seed_label, Cur_Sample_label)"
2,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_2.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(68, 68"
3,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_3.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(68, 68"
6,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_6.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(68, 68"
8,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_8.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(29, 29"
9,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_9.npy,"(tensor(26, device='cuda:1'),tensor(8, device='cuda:1'))","(68, 68"
10,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_13.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_10.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(29, 29"
11,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_11.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(20, 20"
12,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_12.npy,"(tensor(8, device='cuda:1'),tensor(68, device='cuda:1'))","(68, 68"
13,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_13.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(68, 68"
14,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_14.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(68, 68"
15,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_15.npy,"(tensor(8, device='cuda:1'),tensor(68, device='cuda:1'))","(29, 29"
16,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_19.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_16.npy,"(tensor(8, device='cuda:1'),tensor(68, device='cuda:1'))","(68, 68"
17,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_17.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(68, 68"
19,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_19.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(68, 68"
20,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_20.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(68, 68"
21,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_21.npy,"(tensor(96, device='cuda:1'),tensor(79, device='cuda:1'))","(68, 68"
22,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_0.npy,"(tensor(14, device='cuda:1'),tensor(68, device='cuda:1'))","(68, 68"
24,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_2.npy,"(tensor(96, device='cuda:1'),tensor(72, device='cuda:1'))","(68, 68"
29,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_7.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(68, 68"
32,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_10.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(68, 68"
35,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_20.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_13.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(68, 68"
36,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_14.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(68, 68"
37,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_15.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(68, 68"
39,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_17.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(68, 68"
40,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_18.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(68, 68"
41,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_19.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(68, 68"
42,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_20.npy,"(tensor(26, device='cuda:1'),tensor(68, device='cuda:1'))","(68, 68"
