Indices,Seed_path,Sample_path,"(Seed_label, Sample_label)","(Cur_Seed_label, Cur_Sample_label)"
412,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_FGM_sample_21.npy,"(tensor(6, device='cuda:1'),tensor(14, device='cuda:1'))","(31, 15)"
614,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_FGM_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_0.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 57)"
629,PyTorch/TorchLeNet5/adversarial_samples/round_25_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_15.npy,"(tensor(1, device='cuda:1'),tensor(14, device='cuda:1'))","(31, 15)"
637,PyTorch/TorchLeNet5/adversarial_samples/round_26_attack_DeepFool_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_23.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 15)"
648,PyTorch/TorchLeNet5/adversarial_samples/round_22_attack_PGD_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_4.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 57)"
673,PyTorch/TorchLeNet5/adversarial_samples/round_26_attack_DeepFool_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_29.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 15)"
688,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_14.npy,"(tensor(79, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
689,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_PGD_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_15.npy,"(tensor(96, device='cuda:1'),tensor(26, device='cuda:1'))","(31, 15)"
706,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_39_attack_PGD_sample_2.npy,"(tensor(68, device='cuda:1'),tensor(26, device='cuda:1'))","(31, 15)"
740,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_40_attack_FGM_sample_6.npy,"(tensor(6, device='cuda:1'),tensor(14, device='cuda:1'))","(31, 15)"
761,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_40_attack_FGM_sample_27.npy,"(tensor(79, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
773,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_41_attack_PGD_sample_9.npy,"(tensor(60, device='cuda:1'),tensor(1, device='cuda:1'))","(15, 31)"
860,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_PGD_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_45_attack_PGD_sample_27.npy,"(tensor(96, device='cuda:1'),tensor(26, device='cuda:1'))","(31, 15)"
870,PyTorch/TorchLeNet5/adversarial_samples/round_25_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_46_attack_FGM_sample_7.npy,"(tensor(1, device='cuda:1'),tensor(14, device='cuda:1'))","(31, 15)"
927,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_PGD_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_48_attack_PGD_sample_4.npy,"(tensor(96, device='cuda:1'),tensor(26, device='cuda:1'))","(31, 15)"
1038,PyTorch/TorchLeNet5/adversarial_samples/round_40_attack_FGM_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_51_attack_PGD_sample_25.npy,"(tensor(1, device='cuda:1'),tensor(6, device='cuda:1'))","(15, 31)"
1066,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_52_attack_FGM_sample_23.npy,"(tensor(68, device='cuda:1'),tensor(96, device='cuda:1'))","(57, 31)"
1145,PyTorch/TorchLeNet5/adversarial_samples/round_39_attack_PGD_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_55_attack_FGM_sample_12.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 15)"
1187,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_56_attack_PGD_sample_24.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
1193,PyTorch/TorchLeNet5/adversarial_samples/round_51_attack_PGD_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_57_attack_FGM_sample_0.npy,"(tensor(68, device='cuda:1'),tensor(26, device='cuda:1'))","(31, 15)"
1201,PyTorch/TorchLeNet5/adversarial_samples/round_39_attack_PGD_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_57_attack_FGM_sample_8.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 15)"
1251,PyTorch/TorchLeNet5/adversarial_samples/round_57_attack_FGM_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_58_attack_PGD_sample_28.npy,"(tensor(68, device='cuda:1'),tensor(26, device='cuda:1'))","(31, 15)"
1257,PyTorch/TorchLeNet5/adversarial_samples/round_56_attack_PGD_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_59_attack_PGD_sample_4.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 57)"
1265,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_59_attack_PGD_sample_12.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
1316,PyTorch/TorchLeNet5/adversarial_samples/round_48_attack_PGD_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_61_attack_FGM_sample_3.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
1340,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_61_attack_FGM_sample_27.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 57)"
1349,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_PGD_sample_22.npy,PyTorch/TorchLeNet5/adversarial_samples/round_62_attack_PGD_sample_6.npy,"(tensor(96, device='cuda:1'),tensor(68, device='cuda:1'))","(31, 15)"
1392,PyTorch/TorchLeNet5/adversarial_samples/round_48_attack_PGD_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_63_attack_PGD_sample_19.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
1426,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_64_attack_FGM_sample_23.npy,"(tensor(79, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
1457,PyTorch/TorchLeNet5/adversarial_samples/round_62_attack_PGD_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_65_attack_PGD_sample_24.npy,"(tensor(6, device='cuda:1'),tensor(14, device='cuda:1'))","(31, 15)"
1465,PyTorch/TorchLeNet5/adversarial_samples/round_25_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_66_attack_FGM_sample_2.npy,"(tensor(1, device='cuda:1'),tensor(14, device='cuda:1'))","(31, 15)"
1491,PyTorch/TorchLeNet5/adversarial_samples/round_63_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_66_attack_FGM_sample_28.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 57)"
1493,PyTorch/TorchLeNet5/adversarial_samples/round_57_attack_FGM_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_67_attack_FGM_sample_0.npy,"(tensor(29, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
1547,PyTorch/TorchLeNet5/adversarial_samples/round_43_attack_Universal_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_68_attack_PGD_sample_24.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 15)"
1548,PyTorch/TorchLeNet5/adversarial_samples/round_66_attack_FGM_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_68_attack_PGD_sample_25.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(31, 15)"
1553,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_PGD_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_69_attack_PGD_sample_0.npy,"(tensor(96, device='cuda:1'),tensor(26, device='cuda:1'))","(31, 15)"
1564,PyTorch/TorchLeNet5/adversarial_samples/round_48_attack_PGD_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_69_attack_PGD_sample_11.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(15, 31)"
1582,PyTorch/TorchLeNet5/adversarial_samples/round_64_attack_FGM_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_69_attack_PGD_sample_29.npy,"(tensor(1, device='cuda:1'),tensor(14, device='cuda:1'))","(31, 15)"
