Indices,Seed_path,Sample_path,"(Seed_label, Sample_label)","(Cur_Seed_label, Cur_Sample_label)"
0,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_0.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(94, 36)"
1,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_1.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(36, 94)"
3,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_3.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(36, 70)"
4,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_4.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(36, 94)"
5,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_5.npy,"(tensor(96, device='cuda:1'),tensor(79, device='cuda:1'))","(36, 70)"
6,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_6.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(36, 94)"
7,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_7.npy,"(tensor(8, device='cuda:1'),tensor(1, device='cuda:1'))","(94, 70)"
13,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_13.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(36, 94)"
22,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_0.npy,"(tensor(14, device='cuda:1'),tensor(68, device='cuda:1'))","(36, 94)"
23,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_1.npy,"(tensor(79, device='cuda:1'),tensor(8, device='cuda:1'))","(70, 36)"
24,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_2.npy,"(tensor(96, device='cuda:1'),tensor(72, device='cuda:1'))","(70, 36)"
25,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_3.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(94, 36)"
26,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_4.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(36, 36)"
27,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_5.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(94, 36)"
28,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_6.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(36, 70)"
29,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_7.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(36, 45)"
31,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_9.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(36, 70)"
33,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_11.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(36, 70)"
36,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_14.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(36, 94)"
38,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_16.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(36, 70)"
