Indices,Seed_path,Sample_path,"(Seed_label, Sample_label)","(Cur_Seed_label, Cur_Sample_label)"
2,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_2.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 55)"
3,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_3.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 55)"
5,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_5.npy,"(tensor(96, device='cuda:1'),tensor(79, device='cuda:1'))","(55, 7)"
7,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_7.npy,"(tensor(8, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 55)"
15,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_15.npy,"(tensor(8, device='cuda:1'),tensor(68, device='cuda:1'))","(55, 7)"
26,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_4.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 37)"
28,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_6.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 0)"
31,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_9.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 55)"
32,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_10.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 33)"
33,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_11.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 66)"
35,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_20.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_13.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 7)"
36,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_14.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 55)"
37,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_15.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 0)"
38,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_16.npy,"(tensor(96, device='cuda:1'),tensor(1, device='cuda:1'))","(7, 33)"
43,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_21.npy,"(tensor(96, device='cuda:1'),tensor(72, device='cuda:1'))","(55, 7)"
44,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_PGD_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_22.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(23, 38)"
45,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_23.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 55)"
46,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_24.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(55, 7)"
49,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_27.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 55)"
50,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_28.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 7)"
51,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_29.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(7, 66)"
53,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_1.npy,"(tensor(24, device='cuda:1'),tensor(96, device='cuda:1'))","(7, 55)"
